Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,id,likes,geometry,nearest_geom,nearest_block
Park Hill,40.60919044434558,-74.08015734936295,Dolphin Fitness Club,40.605350771014905,-74.082943113109,Gym / Fitness Center,4c287cddce3fc9288f2d6d88,7,POINT (-74.082943113109 40.6053507710149),POINT (-74.083718593 40.6043718593),36085005000
Cobble Hill,40.687919722485574,-73.99856139218463,Bohemien,40.691036,-73.997016,Cocktail Bar,5e505aca2d95890008b3970f,5,POINT (-73.997016 40.691036),POINT (-73.998241206 40.6903015075),36047004700
Carroll Gardens,40.68054023107649,-73.99465372828006,F&F Pizzeria,40.677341999999996,-73.998162,Pizza Place,5d56bcea6ac2400008de14d9,100,POINT (-73.99816199999999 40.677342),POINT (-73.998241206 40.6767336683),36047007700
Unionport,40.82977429787161,-73.85053524451935,Sabrosura,40.8319356355082,-73.8510189851403,Latin American Restaurant,4b8423d7f964a5203b2331e3,67,POINT (-73.8510189851403 40.8319356355082),POINT (-73.84944723619998 40.8327638191),36005009200
Melrose,40.819754370594936,-73.90942160757436,Perry Coffee Shop.,40.823181,-73.910928,Diner,4fa534cee4b0fed4819dc7d4,8,POINT (-73.910928 40.823181),POINT (-73.90959798989999 40.823718593),36005014100
Cobble Hill,40.687919722485574,-73.99856139218463,Krok,40.687569,-74.00125799999999,Thai Restaurant,5c3684e55bc27d0025177564,9,POINT (-74.00125799999999 40.687569),POINT (-74.0014070352 40.688040201),36047004700
Manhattanville,40.81693442949779,-73.9573853935188,Loui Loui Louisiana Seafood,40.814216889798296,-73.95945001739813,Seafood Restaurant,59640515c9a51721665f8839,10,POINT (-73.95945001739813 40.8142168897983),POINT (-73.9602512563 40.8146733668),36061021100
Long Island City,40.75021734610528,-73.93920223915505,Packard Cafe & Grill,40.751156423431155,-73.93993653131865,Café,4f8b2468e4b03a0f2702e4c1,31,POINT (-73.93993653131865 40.75115642343115),POINT (-73.9412562814 40.7513567839),36081003300
Hillcrest,40.723824901829204,-73.79760300912672,Starbucks,40.72278120784277,-73.79607982554525,Coffee Shop,4fc94580d4f24895b4467dc0,10,POINT (-73.79607982554525 40.72278120784277),POINT (-73.7956281407 40.721959799),36081126700
Long Island City,40.75021734610528,-73.93920223915505,Levante,40.74751796793797,-73.94159008228058,Pizza Place,598b767cc0f1632f70376a5e,86,POINT (-73.94159008228058 40.74751796793797),POINT (-73.9412562814 40.7468341709),36081001900
Morrisania,40.823591985855344,-73.90150648943059,White Castle,40.82196576899963,-73.89745368185666,Fast Food Restaurant,4bd7661835aad13ac3cf8ef3,16,POINT (-73.89745368185666 40.82196576899963),POINT (-73.8969346734 40.8214572864),36005008700
Concourse,40.83428380733851,-73.91558941773444,Pizza,40.83422088623047,-73.91716766357422,Pizza Place,4e8778509a529d24b7144b01,0,POINT (-73.91716766357422 40.83422088623047),POINT (-73.91592964819999 40.8350251256),36005017901
Gramercy,40.737209832715,-73.98137594833541,The George Washington Bar,40.74006606868947,-73.98444735352216,Cocktail Bar,5a5fd28cacb00b243f51cb0a,137,POINT (-73.98444735352216 40.74006606868947),POINT (-73.98557788939999 40.7400502513),36061006800
Oakland Gardens,40.74561857141855,-73.75494976234332,Slim's Bagels & Bialy's,40.749271366976096,-73.75575441890172,Bagel Shop,4cc9855fe7926dcbbf005d77,16,POINT (-73.75575441890172 40.7492713669761),POINT (-73.7544723618 40.7490954774),36081137700
Upper East Side,40.77563857330181,-73.96050763135,Parma Restaurant,40.77493,-73.95721,Italian Restaurant,4ab972d6f964a520697f20e3,14,POINT (-73.95721 40.77493),POINT (-73.9570854271 40.7739698492),36061013400
Fresh Meadows,40.7343944653313,-73.78271337003264,Farm Playground,40.73585938888709,-73.7773331538487,Playground,4c6996f549d7b7139d5e8ece,0,POINT (-73.7773331538487 40.73585938888709),POINT (-73.77663316579998 40.7355276382),36081134700
Yorkville,40.77592984988488,-73.94711784471826,Elio's,40.7767829340134,-73.95273640751839,Italian Restaurant,4b981d9af964a520802d35e3,121,POINT (-73.95273640751839 40.7767829340134),POINT (-73.953919598 40.7762311558),36061013800
Dongan Hills,40.58867294819928,-74.0963990531252,Baci,40.589378,-74.101439,Italian Restaurant,5f46dd8f6cecb543bcbbeabf,2,POINT (-74.101439 40.589378),POINT (-74.1027135678 40.5885427136),36085018100
Castle Hill,40.81901437698832,-73.84802729582734,M.T.A. ZEREGA AVENUE TRAINING FACILITY,40.81757121069992,-73.84408017041787,Bus Station,50ebb9e5e4b0cc149cefb1cd,0,POINT (-73.84408017041787 40.81757121069992),POINT (-73.84311557789999 40.8169346734),36005009000
Turtle Bay,40.752042369507215,-73.96770824581834,Tudor City Park South,40.74876578594654,-73.97077529524509,Park,4bed4f58e3562d7f8fc9fef8,38,POINT (-73.97077529524509 40.74876578594654),POINT (-73.96974874369999 40.7490954774),36061008800
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Ida's Nearabout,40.74378534880446,-73.92083270928791,Bar,57910682498ea4159ce0e6c6,39,POINT (-73.92083270928791 40.74378534880446),POINT (-73.92226130649999 40.7445728643),36081018102
Turtle Bay,40.752042369507215,-73.96770824581834,La Pecora Bianca,40.755115567092155,-73.96850858256543,Italian Restaurant,59dfff99419a9e7fcc5b5fa2,41,POINT (-73.96850858256543 40.75511556709215),POINT (-73.96974874369999 40.755879397),36061009800
Cobble Hill,40.687919722485574,-73.99856139218463,Bonafide Deli & Cafe,40.68703485486189,-73.9996361732483,Deli / Bodega,4a801d3bf964a520a4f41fe3,26,POINT (-73.99963617324831 40.68703485486189),POINT (-73.998241206 40.688040201),36047004900
Manhattan Valley,40.797307041702865,-73.96428617740655,Whole Foods Market,40.794109912321076,-73.96663311005507,Grocery Store,4a95cf86f964a520c92420e3,635,POINT (-73.96663311005507 40.79410991232108),POINT (-73.9665829146 40.794321608),36061018500
Lenox Hill,40.76811265828733,-73.9588596881376,THEP Thai Restaurant,40.77074334700357,-73.95705953980662,Thai Restaurant,5997796d603d2a7019b8c58e,35,POINT (-73.95705953980662 40.77074334700357),POINT (-73.9570854271 40.7717085427),36061013400
Noho,40.72325901885768,-73.98843368023597,Lobby Bar at the Ludlow,40.72181502586332,-73.98727297604962,Cocktail Bar,53b36984498e0ee63f848957,95,POINT (-73.98727297604962 40.72181502586332),POINT (-73.98874371859999 40.721959799),36061003001
Mill Basin,40.61597423962336,-73.91515391550405,Seatide,40.61936450416492,-73.91768058670448,Seafood Restaurant,4cdec865db125481dadb32ce,3,POINT (-73.91768058670448 40.61936450416492),POINT (-73.91909547739999 40.620201005),36047069000
Kingsbridge,40.88168737120521,-73.90281798724605,Sam's Pizza,40.87943501792795,-73.90585879861192,Pizza Place,4bb114c4f964a520b9783ce3,29,POINT (-73.90585879861192 40.87943501792795),POINT (-73.90643216079999 40.8802512563),36005028900
Belmont,40.857277100738955,-73.88845196134805,Gerbasi Ristorante,40.855704054640576,-73.88741072750854,Italian Restaurant,4c9b9e7b9c663704b90463fd,15,POINT (-73.88741072750854 40.85570405464058),POINT (-73.8874371859 40.8553768844),36005039100
Morrisania,40.823591985855344,-73.90150648943059,Rite Aid,40.81958634904598,-73.90115350484855,Pharmacy,4d362354eba454816b5f04f5,13,POINT (-73.90115350484855 40.81958634904598),POINT (-73.9001005025 40.81919597989999),36005008700
Belmont,40.857277100738955,-73.88845196134805,Simon's Deli & Bagels,40.85742433866381,-73.88597284190821,Deli / Bodega,4b2a6b07f964a520c6a824e3,25,POINT (-73.88597284190821 40.85742433866381),POINT (-73.8874371859 40.857638191),36005038700
Upper East Side,40.77563857330181,-73.96050763135,Bode NYC - Upper East Side,40.77698962016997,-73.95568443736269,Yoga Studio,4ae37a3cf964a520989521e3,71,POINT (-73.95568443736269 40.77698962016997),POINT (-73.9570854271 40.7762311558),36061014000
Hamilton Heights,40.823604284811935,-73.94968791883366,Capital One Bank,40.824119187550394,-73.94444824758466,Bank,4c2a6de0b5fbb713055a49df,2,POINT (-73.94444824758466 40.82411918755039),POINT (-73.9444221106 40.823718593),36061022700
Old Town,40.59632891379513,-74.08751118005578,Trattoria Romana,40.59235402026842,-74.0871806131993,Italian Restaurant,4303cf80f964a5201c271fe3,62,POINT (-74.08718061319929 40.59235402026842),POINT (-74.0868844221 40.5930653266),36085007000
Midtown,40.754691102706225,-73.98166882730305,Whole Foods Market,40.75450746689136,-73.98429874954765,Grocery Store,5866f5c30b7e937108ec2adb,216,POINT (-73.98429874954765 40.75450746689136),POINT (-73.98241206029999 40.75361809050001),36061008400
Jamaica Hills,40.71145964370482,-73.79646462081594,"MTA Buses - Q1, 2, 3, 17, 36, 43, 76, 77",40.71060663946782,-73.79346998007662,Bus Station,4f861579e4b079949f5367f5,2,POINT (-73.79346998007662 40.71060663946782),POINT (-73.7924623116 40.7106532663),36081046000
Howard Beach,40.65422527738487,-73.83813764600279,McDonald's,40.65782476755307,-73.83997994092401,Fast Food Restaurant,4b73ebf4f964a52030c02de3,26,POINT (-73.83997994092401 40.65782476755307),POINT (-73.83994974869999 40.6586432161),36081089200
East Flatbush,40.64171776668961,-73.93610256185836,Brooklyn Wines & Liquors,40.64219284057617,-73.93246459960938,Wine Shop,4ef687a58b81ef98d0078723,0,POINT (-73.93246459960938 40.64219284057617),POINT (-73.93175879399999 40.6428140704),36047084000
Pelham Parkway,40.857413498088654,-73.85475564017999,Venezia Pizzeria,40.85981175200528,-73.85522374820728,Pizza Place,4b48cef8f964a520f55726e3,10,POINT (-73.85522374820728 40.85981175200528),POINT (-73.85577889449999 40.8598994975),36005032600
Little Neck,40.7708261928267,-73.73889775580741,Deli & Grocery,40.77398974878598,-73.74212742209686,Deli / Bodega,4bc10288b492d13ab05da560,0,POINT (-73.74212742209686 40.77398974878598),POINT (-73.7418090452 40.7739698492),36081147900
Little Italy,40.71932379395907,-73.99730467208073,Manna House Bakery,40.71810108107618,-73.99694830939923,Bakery,4c66e494f7a80f47d85f9f7a,17,POINT (-73.99694830939923 40.71810108107618),POINT (-73.998241206 40.7174371859),36061004100
Woodside,40.746349088602216,-73.90184166838284,Subway,40.74612,-73.896709,Sandwich Place,568494bf498eaff17aea5f87,0,POINT (-73.896709 40.74612),POINT (-73.8969346734 40.7468341709),36081026300
Carnegie Hill,40.782682567125704,-73.95325646837112,San Matteo Pizza Espresso Bar,40.780383,-73.950125,Pizza Place,4ca76866a6e08cfa86508494,299,POINT (-73.950125 40.780383),POINT (-73.9507537688 40.7807537688),36061015400
Gramercy,40.737209832715,-73.98137594833541,Reflections Center for Conscious Living & Yoga,40.739050278714906,-73.98148705717242,Yoga Studio,4b67625ef964a520a54b2be3,45,POINT (-73.98148705717242 40.73905027871491),POINT (-73.98241206029999 40.7400502513),36061006800
Shore Acres,40.60971934079284,-74.0666776606177,Da Noi Fingerboard,40.60698963322474,-74.06678011962381,Italian Restaurant,4bbb8986e452952190d154a4,20,POINT (-74.06678011962381 40.60698963322474),POINT (-74.0678894472 40.6066331658),36085002001
Lenox Hill,40.76811265828733,-73.9588596881376,Structure Personal Fitness,40.77047117442845,-73.96188967243695,Gym / Fitness Center,4f0c8b667716f0ca442eec6f,17,POINT (-73.96188967243695 40.77047117442845),POINT (-73.9634170854 40.7694472362),36061012800
Kingsbridge,40.88168737120521,-73.90281798724605,Subway,40.87846497932394,-73.9055176422437,Sandwich Place,4e4ce4debd413c4cc66d05d0,3,POINT (-73.90551764224369 40.87846497932394),POINT (-73.90643216079999 40.87798994969999),36005028900
Heartland Village,40.58913894875281,-74.15902208156602,Rite Aid,40.591581500000004,-74.16342309999999,Pharmacy,4be5c380d4f7c9b620e32520,12,POINT (-74.16342309999999 40.5915815),POINT (-74.1628643216 40.5908040201),36085027706
Borough Park,40.633130512758015,-73.99049823044811,1982 Coffee Roasters,40.631909,-73.994964,Coffee Shop,55ef5340498eb1fd97754344,12,POINT (-73.994964 40.631909),POINT (-73.99507537689999 40.6315075377),36047023800
Coney Island,40.57429256471601,-73.98868295821637,Express Deli,40.57420468483731,-73.98984674408754,Deli / Bodega,4efe08d829c201c6fb9e9377,1,POINT (-73.98984674408754 40.57420468483731),POINT (-73.98874371859999 40.5749748744),36047032600
Hollis,40.71124344191904,-73.75925009335594,Kings Park,40.71234422072162,-73.76446857490521,Park,4d354c0e72a8b1f74a2ab8d0,1,POINT (-73.76446857490521 40.71234422072162),POINT (-73.7639698492 40.7129145729),36081050000
Marble Hill,40.87655077879964,-73.91065965862981,Grill 26 at TCR,40.87880220951713,-73.9156723022461,American Restaurant,5012c967e889cf0567e9e2d4,1,POINT (-73.91567230224609 40.87880220951713),POINT (-73.91592964819999 40.87798994969999),36005029302
Woodside,40.746349088602216,-73.90184166838284,Dunkin',40.7462412219199,-73.89594325898976,Donut Shop,57a8ff9c498e378bd82c77c4,4,POINT (-73.89594325898976 40.7462412219199),POINT (-73.8969346734 40.7468341709),36081026300
West Brighton,40.631878926546065,-74.1071817826561,Panini Grill,40.63013746773481,-74.10815562240508,Italian Restaurant,4b5b58dbf964a52088f628e3,22,POINT (-74.10815562240508 40.63013746773481),POINT (-74.10904522609999 40.6292462312),36085012100
Battery Park City,40.71193198394565,-74.01686930508617,West Street Wine & Spirits,40.70838013028831,-74.0150575145218,Wine Shop,4beef7b216290f473622f51e,12,POINT (-74.0150575145218 40.70838013028831),POINT (-74.0140703518 40.7083919598),36061001300
Roosevelt Island,40.76215960576283,-73.94916769227953,Fuji East,40.75896648955897,-73.95244084627487,Japanese Restaurant,4a6e0664f964a520acd31fe3,24,POINT (-73.95244084627487 40.75896648955897),POINT (-73.953919598 40.7581407035),36061023801
Castle Hill,40.81901437698832,-73.84802729582734,Fine Fare,40.820070057253396,-73.84803148235383,Supermarket,4c65aab97abde21e70606168,4,POINT (-73.84803148235383 40.8200700572534),POINT (-73.84944723619998 40.81919597989999),36005008600
Morris Park,40.847549063536334,-73.8504017803042,La Casa Del Caffe,40.84867491944407,-73.85497310878064,Coffee Shop,4c743793b474a1cd3bf5b5bf,16,POINT (-73.85497310878064 40.84867491944407),POINT (-73.85577889449999 40.8485929648),36005025200
Tottenville,40.50533376115642,-74.24656934235283,Don Cesar Mexican,40.508984000000005,-74.24668,Mexican Restaurant,599caee17564f7406e111717,3,POINT (-74.24668 40.50898400000001),POINT (-74.24517587939999 40.5093969849),36085024401
South Side,40.71086147265064,-73.95800095153331,Rosa’s Pizza,40.71410035773901,-73.95557714586712,Pizza Place,5b5a75d5b8fd9d002ce46410,14,POINT (-73.95557714586712 40.71410035773901),POINT (-73.9570854271 40.7151758794),36047051900
Carnegie Hill,40.782682567125704,-73.95325646837112,K&D Wines & Spirits,40.787095671313054,-73.95426103745547,Wine Shop,4b720819f964a520226b2de3,32,POINT (-73.95426103745547 40.78709567131305),POINT (-73.953919598 40.7875376884),36061016002
Turtle Bay,40.752042369507215,-73.96770824581834,Tudor City Park North,40.749324502747974,-73.97052427585831,Park,4adf3fa6f964a520b27821e3,118,POINT (-73.97052427585831 40.74932450274797),POINT (-73.96974874369999 40.7490954774),36061008800
Old Town,40.59632891379513,-74.08751118005578,Royal Crown Bakery,40.59564749922971,-74.08576326774498,Bakery,4b6c648bf964a5205d362ce3,187,POINT (-74.08576326774498 40.59564749922971),POINT (-74.0868844221 40.5953266332),36085009601
New Lots,40.662744279696604,-73.88511776379292,Lechonera Resurant,40.66612057065901,-73.88342893963231,Latin American Restaurant,50f8866ee4b0102c010c1b73,0,POINT (-73.88342893963231 40.66612057065901),POINT (-73.8842713568 40.6654271357),36047112200
South Side,40.71086147265064,-73.95800095153331,Xixa,40.71041009501,-73.95853132009505,Latin American Restaurant,50a978f5e4b09f72f3a657a4,129,POINT (-73.95853132009505 40.71041009501),POINT (-73.9570854271 40.7106532663),36047052300
Howard Beach,40.65422527738487,-73.83813764600279,Rite Aid,40.6563516,-73.83961540000001,Pharmacy,4c409dfece54e21ed3cc091a,14,POINT (-73.83961540000001 40.6563516),POINT (-73.83994974869999 40.6563819095),36081089200
Woodside,40.746349088602216,-73.90184166838284,Duane Reade,40.74537410000001,-73.90436209999999,Pharmacy,4be3609321d5a593ed111911,5,POINT (-73.90436209999999 40.74537410000001),POINT (-73.9032663317 40.7445728643),36081024900
Midtown,40.754691102706225,-73.98166882730305,Andaz 5th Avenue - a concept by Hyatt,40.75282904501203,-73.98094169367391,Hotel,4bcdc6bd937ca593fa40ad92,255,POINT (-73.98094169367391 40.75282904501203),POINT (-73.98241206029999 40.75361809050001),36061008400
Carnegie Hill,40.782682567125704,-73.95325646837112,ChaiseFitness,40.78306516804938,-73.95264774585988,Gym,52b9c263498ebbff8b240197,22,POINT (-73.95264774585988 40.78306516804938),POINT (-73.953919598 40.7830150754),36061015801
Pelham Bay,40.85064140940335,-73.8320737824047,PR SAZON,40.852940000000004,-73.8275,Latin American Restaurant,5c25991a8a6f17002c2e3d54,4,POINT (-73.8275 40.85294),POINT (-73.8272864322 40.8531155779),36005030000
Roosevelt Island,40.76215960576283,-73.94916769227953,Manhattan Park Gym,40.765910473665755,-73.94664073849377,Gym,4e14fd5b1f6e29fb7d4c99af,4,POINT (-73.94664073849377 40.76591047366576),POINT (-73.9475879397 40.7649246231),36061023802
Jamaica Hills,40.71145964370482,-73.79646462081594,Amina Thai,40.71089655510882,-73.79233007734564,Thai Restaurant,51cd0030498e1874e3954776,12,POINT (-73.79233007734564 40.71089655510882),POINT (-73.7924623116 40.7106532663),36081046000
Ocean Hill,40.67840255479536,-73.91306831787395,Tower Isle Patties,40.67530979932838,-73.91315575832215,Bakery,4dc20c4cb0fb490416a7af8e,12,POINT (-73.91315575832215 40.67530979932838),POINT (-73.91276381909999 40.6744723618),36047036501
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Uncle Jimmy's Pizzeria,40.74594634359029,-73.9152886509224,Pizza Place,5266bf7c498efcbfa304db21,11,POINT (-73.91528865092241 40.74594634359029),POINT (-73.91592964819999 40.7468341709),36081016900
Hamilton Heights,40.823604284811935,-73.94968791883366,Chopped Parsley,40.825910965743155,-73.94745379686357,Sushi Restaurant,5674592d498e85f07427e61b,11,POINT (-73.94745379686357 40.82591096574316),POINT (-73.9475879397 40.8259798995),36061022900
Longwood,40.81509904545822,-73.8957882009446,McDonald's,40.81695971032464,-73.89253154397015,Fast Food Restaurant,4ba236c3f964a5204be437e3,9,POINT (-73.89253154397015 40.81695971032464),POINT (-73.8937688442 40.8169346734),36005009300
Ocean Parkway,40.61305976667942,-73.96836678035541,M Spa,40.61665,-73.970731,Spa,4eebab200e61df3826e97bb2,0,POINT (-73.970731 40.61665),POINT (-73.96974874369999 40.615678392),36047044400
